sensor_id,irrigate,energy_used,data_processed,timestamp
sensor_9,True,0.052,0.31,1759837348.4255507
sensor_5,True,0.104,0.29,1759837350.0703874
sensor_2,False,0.111,0.66,1759837350.4262555
sensor_8,True,0.196,0.67,1759837352.07115
sensor_4,True,0.051,0.49,1759837352.4269211
sensor_4,False,0.068,0.43,1759837354.071786
sensor_7,True,0.177,0.67,1759837354.42759
sensor_4,True,0.103,0.61,1759837356.0721755
sensor_1,False,0.065,0.5,1759837356.4282815
sensor_10,True,0.093,0.47,1759837358.0727863
sensor_9,True,0.103,0.6,1759837358.4289556
sensor_7,False,0.055,0.68,1759837360.073439
sensor_6,True,0.099,0.14,1759837360.4296923
sensor_7,True,0.145,0.16,1759837362.0743675
sensor_4,False,0.144,0.42,1759837362.4305968
sensor_4,False,0.064,0.18,1759837364.0750127
sensor_1,False,0.085,0.22,1759837364.431225
sensor_1,True,0.144,0.31,1759837366.0757627
sensor_4,False,0.171,0.24,1759837366.4319084
sensor_10,True,0.125,0.47,1759837368.076563
sensor_6,True,0.115,0.69,1759837368.4326007
sensor_8,False,0.193,0.25,1759837370.0772116
sensor_1,True,0.144,0.69,1759837370.433268
sensor_9,False,0.075,0.66,1759837372.077917
sensor_5,True,0.139,0.51,1759837372.433986
sensor_9,True,0.094,0.23,1759837374.0785854
sensor_4,True,0.139,0.21,1759837374.4346774
sensor_3,True,0.132,0.68,1759837376.0792186
sensor_8,False,0.15,0.31,1759837376.435231
sensor_5,False,0.139,0.63,1759837378.0798976
sensor_7,True,0.178,0.12,1759837378.435917
sensor_7,False,0.063,0.6,1759837380.0807729
sensor_2,True,0.151,0.42,1759837380.4365218
sensor_7,True,0.117,0.24,1759837382.081463
sensor_9,True,0.074,0.56,1759837382.4373276
sensor_7,True,0.162,0.21,1759837384.082227
sensor_3,True,0.085,0.53,1759837384.4379694
sensor_1,True,0.154,0.19,1759837386.082968
sensor_8,False,0.066,0.2,1759837386.4386256
sensor_9,False,0.197,0.25,1759837388.0834394
sensor_8,False,0.188,0.26,1759837388.4392538
sensor_5,True,0.077,0.63,1759837390.0841432
sensor_3,True,0.054,0.21,1759837390.439844
sensor_4,True,0.052,0.52,1759837392.0848148
sensor_9,False,0.123,0.45,1759837392.440527
sensor_6,True,0.112,0.34,1759837394.0854692
sensor_1,True,0.094,0.62,1759837394.441295
sensor_8,False,0.142,0.67,1759837396.0861456
sensor_7,False,0.051,0.37,1759837396.4420943
sensor_2,True,0.074,0.5,1759837398.0868134
sensor_10,False,0.059,0.3,1759837398.4428716
sensor_5,True,0.101,0.27,1759837400.0874562
sensor_8,True,0.135,0.3,1759837400.4435866
sensor_4,False,0.152,0.46,1759837402.0881324
sensor_5,False,0.163,0.13,1759837402.4442863
sensor_5,True,0.102,0.3,1759837404.0888727
sensor_7,False,0.196,0.21,1759837404.4448707
sensor_3,False,0.056,0.41,1759837406.0895839
sensor_4,False,0.053,0.53,1759837406.4454327
sensor_5,False,0.189,0.5,1759837408.0904057
sensor_3,False,0.181,0.45,1759837408.4460933
sensor_5,False,0.187,0.6,1759837410.0910962
sensor_7,True,0.174,0.34,1759837410.446711
sensor_4,False,0.172,0.29,1759837412.0919778
sensor_9,False,0.161,0.49,1759837412.4473085
sensor_10,False,0.075,0.27,1759837414.0928268
sensor_7,True,0.149,0.42,1759837414.447903
sensor_10,False,0.069,0.35,1759837416.0934975
sensor_2,False,0.167,0.51,1759837416.4485621
sensor_5,True,0.193,0.1,1759837418.094172
sensor_10,False,0.132,0.38,1759837418.449187
sensor_2,False,0.077,0.42,1759837420.0948544
sensor_4,False,0.182,0.63,1759837420.4499276
sensor_2,False,0.069,0.27,1759837422.0955358
sensor_8,False,0.175,0.59,1759837422.4505515
sensor_3,True,0.062,0.63,1759837424.0961115
sensor_8,False,0.136,0.22,1759837424.451256
sensor_4,False,0.13,0.59,1759837426.0968025
sensor_9,False,0.057,0.26,1759837426.4519184
sensor_4,False,0.151,0.57,1759837428.0976698
sensor_5,False,0.074,0.45,1759837428.4525492
sensor_8,False,0.144,0.46,1759837430.0984042
sensor_3,True,0.124,0.42,1759837430.4531975
sensor_2,False,0.05,0.68,1759837432.099057
sensor_4,True,0.191,0.36,1759837432.4539137
sensor_7,True,0.083,0.23,1759837434.0996888
sensor_3,True,0.165,0.28,1759837434.4545426
sensor_1,False,0.154,0.24,1759837436.1003408
sensor_2,False,0.163,0.61,1759837436.4552076
sensor_1,True,0.179,0.17,1759837438.1010225
sensor_5,True,0.198,0.3,1759837438.4558384
sensor_1,True,0.096,0.31,1759837440.1016877
sensor_1,True,0.068,0.69,1759837440.456635
sensor_2,False,0.186,0.66,1759837442.1024818
sensor_3,True,0.175,0.36,1759837442.4572942
sensor_6,False,0.142,0.3,1759837444.103048
sensor_1,True,0.199,0.27,1759837444.4581254
sensor_2,True,0.125,0.66,1759837446.1038828
sensor_5,True,0.071,0.56,1759837446.4585183
sensor_3,True,0.164,0.43,1759837448.104526
sensor_2,True,0.088,0.22,1759837448.4591696
sensor_4,False,0.059,0.13,1759837450.1051614
sensor_2,False,0.104,0.16,1759837450.4599252
sensor_2,False,0.074,0.57,1759837452.1059296
sensor_6,False,0.125,0.39,1759837452.4607482
sensor_3,True,0.134,0.69,1759837454.1066597
sensor_10,False,0.169,0.43,1759837454.461446
sensor_10,False,0.126,0.28,1759837456.1072607
sensor_3,False,0.165,0.28,1759837456.462067
sensor_4,False,0.054,0.53,1759837458.1081822
sensor_9,True,0.167,0.2,1759837458.462759
sensor_9,False,0.175,0.42,1759837460.108991
sensor_7,True,0.14,0.38,1759837460.4634397
sensor_7,False,0.104,0.27,1759837462.109953
sensor_5,False,0.18,0.46,1759837462.4641886
sensor_3,True,0.132,0.58,1759837464.1106327
sensor_10,False,0.146,0.28,1759837464.464809
sensor_9,True,0.186,0.14,1759837466.1114483
sensor_4,True,0.143,0.14,1759837466.4655507
sensor_8,False,0.095,0.18,1759837468.1123571
sensor_10,True,0.085,0.15,1759837468.466285
sensor_2,False,0.107,0.43,1759837470.1130517
sensor_8,False,0.199,0.64,1759837470.466914
sensor_10,False,0.104,0.43,1759837472.1136348
sensor_3,False,0.104,0.62,1759837472.4675379
sensor_8,False,0.104,0.24,1759837474.1144652
sensor_5,True,0.133,0.16,1759837474.468426
sensor_4,False,0.055,0.6,1759837476.1152213
sensor_2,False,0.183,0.28,1759837476.469162
sensor_2,False,0.053,0.23,1759837478.1158957
sensor_7,True,0.152,0.21,1759837478.4699335
sensor_10,False,0.1,0.2,1759837480.1165226
sensor_4,True,0.131,0.57,1759837480.4705915
sensor_4,True,0.085,0.37,1759837482.1172063
sensor_3,False,0.198,0.29,1759837482.4713027
sensor_6,True,0.068,0.41,1759837484.1180813
sensor_6,False,0.101,0.6,1759837484.4720044
sensor_3,True,0.128,0.23,1759837486.1187751
sensor_3,False,0.05,0.56,1759837486.4725914
sensor_7,False,0.198,0.58,1759837488.119454
sensor_6,False,0.118,0.35,1759837488.4733155
sensor_9,False,0.111,0.11,1759837490.120296
sensor_2,True,0.091,0.67,1759837490.474008
sensor_4,False,0.101,0.55,1759837492.1209662
sensor_3,True,0.095,0.61,1759837492.4748752
sensor_3,True,0.081,0.34,1759837494.1216955
sensor_1,True,0.14,0.17,1759837494.4756703
sensor_10,True,0.141,0.54,1759837496.1225522
sensor_5,False,0.183,0.23,1759837496.4764485
sensor_3,True,0.138,0.42,1759837498.123219
sensor_7,True,0.162,0.58,1759837498.4771001
sensor_9,True,0.084,0.29,1759837500.1239347
sensor_8,False,0.158,0.18,1759837500.4779844
sensor_6,True,0.135,0.37,1759837502.1245816
sensor_3,False,0.156,0.17,1759837502.4786868
sensor_7,True,0.109,0.55,1759837504.125299
sensor_6,True,0.124,0.15,1759837504.4793346
sensor_8,False,0.196,0.38,1759837506.1260056
sensor_9,True,0.153,0.25,1759837506.4800396
sensor_7,False,0.188,0.66,1759837508.1266718
sensor_3,True,0.187,0.46,1759837508.4807286
sensor_2,False,0.112,0.16,1759837510.12746
sensor_9,False,0.185,0.48,1759837510.4814167
sensor_10,True,0.09,0.3,1759837512.1282592
sensor_5,False,0.158,0.15,1759837512.4821715
sensor_6,True,0.17,0.13,1759837514.1288798
sensor_8,True,0.144,0.5,1759837514.4828656
sensor_1,True,0.087,0.34,1759837516.1296191
sensor_5,True,0.187,0.67,1759837516.483512
sensor_2,True,0.072,0.63,1759837518.130311
sensor_5,False,0.178,0.47,1759837518.484211
sensor_1,True,0.068,0.52,1759837520.130978
sensor_6,False,0.157,0.12,1759837520.4848871
sensor_5,True,0.108,0.11,1759837522.1315918
sensor_9,True,0.161,0.19,1759837522.4855607
sensor_8,False,0.112,0.3,1759837524.1322646
sensor_1,True,0.111,0.69,1759837524.4862866
sensor_8,True,0.164,0.41,1759837526.1329846
sensor_2,True,0.064,0.39,1759837526.4868698
sensor_5,False,0.091,0.65,1759837528.1336749
sensor_2,False,0.122,0.61,1759837528.4875183
sensor_10,False,0.184,0.21,1759837530.134318
sensor_6,True,0.07,0.45,1759837530.488222
sensor_2,False,0.075,0.63,1759837532.1346955
sensor_2,False,0.13,0.35,1759837532.4890668
sensor_4,True,0.106,0.11,1759837534.1353285
sensor_6,False,0.121,0.32,1759837534.489919
sensor_10,True,0.17,0.61,1759837536.135982
sensor_2,False,0.107,0.57,1759837536.4907148
sensor_7,True,0.133,0.13,1759837538.13671
sensor_7,True,0.127,0.13,1759837538.491619
sensor_4,True,0.05,0.48,1759837540.1373472
sensor_6,True,0.175,0.58,1759837540.492477
sensor_1,True,0.167,0.33,1759837542.1381364
sensor_4,False,0.056,0.3,1759837542.4932492
sensor_1,True,0.083,0.62,1759837544.1388366
sensor_5,True,0.094,0.5,1759837544.4939492
sensor_2,False,0.184,0.47,1759837546.1394577
sensor_1,True,0.158,0.51,1759837546.4947765
sensor_4,False,0.13,0.21,1759837548.140225
sensor_6,True,0.119,0.2,1759837548.4954615
sensor_1,True,0.067,0.3,1759837550.1409478
sensor_9,True,0.133,0.37,1759837550.4963193
sensor_8,True,0.16,0.64,1759837552.1415496
sensor_2,False,0.072,0.61,1759837552.496994
sensor_9,True,0.093,0.29,1759837554.142344
sensor_3,False,0.084,0.64,1759837554.4978106
sensor_5,True,0.067,0.56,1759837556.1429486
sensor_3,True,0.116,0.66,1759837556.4985743
sensor_4,True,0.101,0.59,1759837558.1435885
sensor_3,False,0.179,0.15,1759837558.4993653
sensor_9,True,0.064,0.67,1759837560.1442633
sensor_8,True,0.182,0.59,1759837560.5000424
sensor_6,False,0.093,0.13,1759837562.144885
sensor_3,True,0.113,0.61,1759837562.500941
sensor_4,False,0.126,0.55,1759837564.145489
sensor_10,False,0.08,0.41,1759837564.501701
sensor_7,True,0.066,0.11,1759837566.1461592
sensor_2,True,0.101,0.41,1759837566.5024486
sensor_2,True,0.065,0.51,1759837568.14692
sensor_2,False,0.11,0.2,1759837568.5030553
sensor_9,False,0.16,0.59,1759837570.1477995
sensor_10,True,0.087,0.38,1759837570.5037894
sensor_10,False,0.093,0.59,1759837572.1486137
sensor_1,True,0.085,0.4,1759837572.504629
sensor_5,True,0.154,0.3,1759837574.149493
sensor_6,False,0.101,0.23,1759837574.5053163
sensor_4,False,0.173,0.11,1759837576.1504228
sensor_7,False,0.097,0.18,1759837576.5059605
sensor_5,True,0.086,0.61,1759837578.1510494
sensor_9,True,0.16,0.21,1759837578.506564
sensor_2,True,0.195,0.61,1759837580.151677
sensor_6,True,0.053,0.4,1759837580.5072165
sensor_6,True,0.162,0.32,1759837582.1526053
sensor_2,True,0.114,0.31,1759837582.507971
sensor_5,False,0.054,0.57,1759837584.1535497
sensor_1,True,0.119,0.53,1759837584.5086448
sensor_8,True,0.128,0.11,1759837586.1544354
sensor_6,False,0.194,0.15,1759837586.5093286
sensor_2,False,0.122,0.45,1759837588.1551187
sensor_6,False,0.085,0.38,1759837588.5100293
sensor_5,True,0.182,0.49,1759837590.1556861
sensor_1,False,0.068,0.21,1759837590.5106928
sensor_5,False,0.071,0.25,1759837592.1563294
sensor_4,True,0.121,0.29,1759837592.5113788
sensor_1,False,0.152,0.39,1759837594.1570976
sensor_7,False,0.134,0.43,1759837594.5120363
sensor_9,True,0.173,0.16,1759837596.1576705
sensor_9,False,0.092,0.57,1759837596.5128329
sensor_10,False,0.188,0.26,1759837598.1580586
sensor_6,False,0.083,0.56,1759837598.5135727
sensor_8,False,0.128,0.63,1759837600.1587296
sensor_4,True,0.165,0.52,1759837600.51446
sensor_4,False,0.165,0.27,1759837602.1593502
sensor_7,True,0.166,0.27,1759837602.5151224
sensor_7,False,0.091,0.23,1759837604.1600313
sensor_7,False,0.111,0.43,1759837604.5157907
sensor_9,False,0.186,0.66,1759837606.160539
sensor_3,False,0.054,0.35,1759837606.5164855
sensor_4,True,0.192,0.29,1759837608.1612172
sensor_6,False,0.192,0.42,1759837608.517175
sensor_10,False,0.103,0.26,1759837610.162001
sensor_1,False,0.123,0.56,1759837610.5178857
sensor_4,False,0.069,0.15,1759837612.1627238
sensor_10,False,0.099,0.62,1759837612.5185337
sensor_3,False,0.144,0.39,1759837614.1636305
sensor_9,False,0.197,0.49,1759837614.5191762
sensor_4,True,0.092,0.25,1759837616.1643124
sensor_6,False,0.183,0.69,1759837616.5198317
sensor_1,False,0.194,0.48,1759837618.1649911
sensor_3,False,0.098,0.17,1759837618.5205019
sensor_3,True,0.106,0.18,1759837620.165815
sensor_9,False,0.181,0.12,1759837620.5212142
sensor_6,False,0.13,0.44,1759837622.1665287
sensor_6,True,0.181,0.19,1759837622.5218842
sensor_10,True,0.174,0.49,1759837624.1672926
sensor_4,True,0.199,0.27,1759837624.522513
sensor_7,False,0.178,0.63,1759837626.1682158
sensor_4,True,0.194,0.58,1759837626.5232804
sensor_6,True,0.184,0.61,1759837628.168974
sensor_8,False,0.107,0.26,1759837628.5238988
sensor_2,False,0.182,0.38,1759837630.1696784
sensor_4,True,0.154,0.13,1759837630.5245147
sensor_7,False,0.157,0.24,1759837632.170344
sensor_3,True,0.052,0.18,1759837632.525265
sensor_2,True,0.078,0.64,1759837634.1711805
sensor_7,True,0.132,0.6,1759837634.525987
sensor_9,True,0.104,0.15,1759837636.1718638
sensor_1,True,0.068,0.34,1759837636.5267043
sensor_3,False,0.155,0.37,1759837638.172623
sensor_2,True,0.197,0.55,1759837638.5273552
sensor_7,False,0.124,0.63,1759837640.1732802
sensor_8,True,0.105,0.37,1759837640.5280204
sensor_9,False,0.112,0.51,1759837642.1739154
sensor_8,True,0.161,0.28,1759837642.5286162
sensor_5,True,0.198,0.17,1759837644.174536
sensor_4,False,0.192,0.69,1759837644.529356
sensor_2,True,0.179,0.54,1759837646.17521
sensor_4,True,0.127,0.64,1759837646.530153
sensor_7,False,0.086,0.7,1759837648.1758916
sensor_7,True,0.094,0.46,1759837648.530936
sensor_6,True,0.092,0.34,1759837650.176477
sensor_8,False,0.159,0.32,1759837650.5317228
sensor_9,False,0.194,0.66,1759837652.1769316
sensor_2,True,0.114,0.11,1759837652.5324059
sensor_7,False,0.075,0.62,1759837654.1776896
sensor_8,True,0.096,0.22,1759837654.533015
sensor_9,True,0.07,0.22,1759837656.1784294
sensor_8,False,0.095,0.43,1759837656.533977
sensor_2,True,0.105,0.39,1759837658.1791203
sensor_5,True,0.067,0.46,1759837658.5347455
sensor_1,True,0.194,0.14,1759837660.1798356
sensor_5,False,0.15,0.27,1759837660.5354474
sensor_2,True,0.171,0.15,1759837662.180425
sensor_8,True,0.161,0.22,1759837662.5362225
sensor_9,True,0.106,0.16,1759837664.1810985
sensor_9,True,0.069,0.2,1759837664.5370874
sensor_2,False,0.067,0.31,1759837666.1816869
sensor_1,False,0.063,0.37,1759837666.5377815
sensor_9,True,0.135,0.6,1759837668.182501
sensor_6,False,0.1,0.38,1759837668.5384426
sensor_9,True,0.09,0.43,1759837670.183233
sensor_9,False,0.112,0.5,1759837670.5391457
sensor_9,False,0.081,0.4,1759837672.1837595
sensor_9,False,0.159,0.41,1759837672.5398152
sensor_1,False,0.2,0.34,1759837674.184577
sensor_5,False,0.105,0.47,1759837674.5404816
sensor_7,True,0.134,0.13,1759837676.1852667
sensor_8,False,0.136,0.45,1759837676.5413322
sensor_7,True,0.09,0.16,1759837678.1860094
sensor_10,False,0.18,0.16,1759837678.5419943
sensor_10,False,0.051,0.6,1759837680.1866934
sensor_5,True,0.111,0.25,1759837680.5427454
sensor_4,True,0.063,0.64,1759837682.1872892
sensor_9,True,0.064,0.21,1759837682.5433152
sensor_3,True,0.175,0.46,1759837684.188085
sensor_9,True,0.084,0.21,1759837684.5441291
sensor_9,True,0.185,0.16,1759837686.18868
sensor_8,False,0.095,0.49,1759837686.544914
sensor_7,True,0.13,0.29,1759837688.1895874
sensor_8,True,0.157,0.67,1759837688.5457582
sensor_4,True,0.075,0.56,1759837690.190326
sensor_3,False,0.188,0.56,1759837690.5466447
sensor_5,True,0.162,0.42,1759837692.1909473
sensor_1,True,0.083,0.64,1759837692.5473151
sensor_5,False,0.144,0.66,1759837694.191585
sensor_7,True,0.097,0.4,1759837694.5479121
sensor_1,False,0.079,0.23,1759837696.1923096
sensor_2,False,0.094,0.55,1759837696.548578
sensor_1,True,0.2,0.16,1759837698.1931627
sensor_4,False,0.13,0.51,1759837698.5489304
sensor_7,True,0.064,0.42,1759837700.193927
sensor_9,False,0.176,0.52,1759837700.5496562
sensor_7,False,0.131,0.59,1759837702.194589
sensor_4,False,0.194,0.18,1759837702.5503469
sensor_3,True,0.195,0.58,1759837704.1952183
sensor_5,True,0.112,0.63,1759837704.5509284
sensor_8,True,0.072,0.58,1759837706.1959853
sensor_7,True,0.191,0.51,1759837706.5513954
sensor_10,False,0.09,0.53,1759837708.1966538
sensor_9,True,0.095,0.59,1759837708.5520506
sensor_5,False,0.193,0.27,1759837710.197316
sensor_3,True,0.088,0.67,1759837710.5527806
sensor_4,False,0.131,0.1,1759837712.1980197
sensor_2,False,0.051,0.34,1759837712.5534248
sensor_8,False,0.085,0.54,1759837714.1988335
sensor_9,True,0.197,0.36,1759837714.5540588
sensor_1,True,0.119,0.45,1759837716.1995265
sensor_5,True,0.091,0.66,1759837716.5547562
sensor_3,True,0.107,0.37,1759837718.20021
sensor_6,True,0.138,0.43,1759837718.5554342
sensor_6,True,0.124,0.65,1759837720.200882
sensor_5,True,0.171,0.13,1759837720.556258
sensor_9,True,0.195,0.47,1759837722.2016275
sensor_6,True,0.194,0.26,1759837722.556874
sensor_1,False,0.12,0.46,1759837724.20235
sensor_8,False,0.144,0.32,1759837724.5573602
sensor_4,True,0.175,0.31,1759837726.2030153
sensor_3,True,0.152,0.45,1759837726.5580163
sensor_3,False,0.051,0.39,1759837728.2036452
sensor_4,True,0.066,0.33,1759837728.5586894
sensor_2,False,0.074,0.59,1759837730.204208
sensor_3,False,0.144,0.1,1759837730.5592864
sensor_5,False,0.076,0.14,1759837732.204827
sensor_9,True,0.124,0.61,1759837732.560016
sensor_7,True,0.2,0.46,1759837734.205665
sensor_8,False,0.164,0.47,1759837734.5606682
sensor_3,True,0.072,0.65,1759837736.206427
sensor_3,False,0.085,0.6,1759837736.5615277
sensor_5,True,0.178,0.38,1759837738.2070842
sensor_7,True,0.08,0.28,1759837738.562282
sensor_5,True,0.193,0.36,1759837740.2077835
sensor_6,True,0.149,0.57,1759837740.5629158
sensor_1,True,0.18,0.41,1759837742.2085886
sensor_7,False,0.063,0.48,1759837742.5636017
sensor_9,True,0.133,0.42,1759837744.209276
sensor_1,False,0.08,0.22,1759837744.5644372
sensor_7,False,0.121,0.4,1759837746.2099342
sensor_7,False,0.053,0.34,1759837746.5651543
sensor_2,False,0.127,0.28,1759837748.2107248
sensor_2,True,0.192,0.41,1759837748.565925
sensor_1,True,0.152,0.41,1759837750.2114885
sensor_8,False,0.163,0.41,1759837750.5665977
sensor_8,False,0.195,0.48,1759837752.2120907
sensor_2,True,0.099,0.12,1759837752.567409
sensor_8,True,0.06,0.58,1759837754.2127078
sensor_6,True,0.126,0.4,1759837754.5680933
sensor_1,False,0.183,0.22,1759837756.2135525
sensor_7,False,0.18,0.67,1759837756.568699
sensor_7,True,0.124,0.12,1759837758.2143178
sensor_2,False,0.121,0.58,1759837758.5693378
sensor_9,False,0.077,0.25,1759837760.214965
sensor_10,False,0.053,0.65,1759837760.5700653
sensor_1,False,0.058,0.25,1759837762.2155538
sensor_4,False,0.179,0.36,1759837762.5706167
sensor_9,True,0.194,0.2,1759837764.2162366
sensor_1,False,0.088,0.7,1759837764.5712585
sensor_6,False,0.143,0.54,1759837766.2168179
sensor_2,True,0.113,0.25,1759837766.5719736
sensor_3,False,0.126,0.28,1759837768.217225
sensor_4,True,0.125,0.43,1759837768.5728645
sensor_1,False,0.073,0.15,1759837770.2179806
sensor_3,True,0.138,0.62,1759837770.5735586
sensor_5,True,0.195,0.61,1759837772.2188525
sensor_8,True,0.106,0.42,1759837772.5742989
sensor_9,False,0.182,0.37,1759837774.219461
sensor_8,True,0.056,0.44,1759837774.5748978
sensor_6,True,0.094,0.38,1759837776.219899
sensor_4,False,0.157,0.45,1759837776.5754964
sensor_8,True,0.09,0.52,1759837778.2205877
sensor_1,True,0.114,0.33,1759837778.5760965
sensor_1,True,0.102,0.15,1759837780.2212968
sensor_2,True,0.136,0.14,1759837780.5766928
sensor_7,False,0.187,0.61,1759837782.221934
sensor_5,True,0.151,0.31,1759837782.5773957
sensor_6,True,0.109,0.41,1759837784.2225437
sensor_1,False,0.107,0.35,1759837784.5780692
sensor_10,False,0.189,0.7,1759837786.2232826
sensor_9,True,0.12,0.35,1759837786.5788631
sensor_7,True,0.082,0.47,1759837788.223895
sensor_8,False,0.134,0.47,1759837788.579453
sensor_3,False,0.124,0.67,1759837790.2246482
sensor_3,False,0.156,0.12,1759837790.5799959
sensor_2,True,0.153,0.59,1759837792.2253249
sensor_6,True,0.115,0.28,1759837792.5805693
sensor_4,False,0.053,0.57,1759837794.226219
sensor_5,True,0.102,0.37,1759837794.5812356
sensor_5,False,0.16,0.44,1759837796.2269285
sensor_8,True,0.186,0.2,1759837796.5818915
sensor_2,False,0.143,0.28,1759837798.2275796
sensor_9,False,0.092,0.33,1759837798.582596
sensor_3,False,0.195,0.25,1759837800.2282064
sensor_4,True,0.149,0.5,1759837800.5831935
sensor_5,True,0.093,0.36,1759837802.2289112
sensor_2,True,0.074,0.34,1759837802.584027
sensor_4,True,0.104,0.25,1759837804.2296374
sensor_2,True,0.078,0.64,1759837804.5848274
sensor_1,False,0.087,0.6,1759837806.2303505
sensor_2,False,0.124,0.52,1759837806.5854666
sensor_10,True,0.145,0.3,1759837808.2309394
sensor_5,True,0.094,0.18,1759837808.5860145
sensor_3,False,0.199,0.26,1759837810.2316391
sensor_8,True,0.103,0.14,1759837810.5864732
sensor_9,True,0.144,0.12,1759837812.2323854
sensor_10,True,0.164,0.6,1759837812.5870776
sensor_4,True,0.163,0.68,1759837814.233041
sensor_9,True,0.062,0.3,1759837814.5876849
sensor_3,True,0.062,0.23,1759837816.2338164
sensor_3,False,0.095,0.22,1759837816.588081
sensor_4,True,0.125,0.16,1759837818.234517
sensor_4,False,0.078,0.43,1759837818.588908
sensor_10,False,0.16,0.24,1759837820.2352498
sensor_2,False,0.161,0.34,1759837820.5895174
sensor_5,False,0.082,0.7,1759837822.235992
sensor_4,False,0.076,0.27,1759837822.5899615
sensor_10,False,0.196,0.24,1759837824.2366853
sensor_1,True,0.109,0.4,1759837824.5905836
sensor_5,False,0.067,0.31,1759837826.2374907
sensor_9,False,0.122,0.15,1759837826.5910037
sensor_4,True,0.196,0.69,1759837828.238179
sensor_9,False,0.108,0.35,1759837828.5916743
sensor_1,False,0.173,0.42,1759837830.23884
sensor_4,False,0.196,0.58,1759837830.5922062
sensor_6,True,0.166,0.32,1759837832.2395213
sensor_3,False,0.15,0.67,1759837832.5927577
sensor_2,True,0.184,0.32,1759837834.2401307
sensor_8,True,0.125,0.65,1759837834.5934417
sensor_10,False,0.185,0.33,1759837836.240768
sensor_4,True,0.152,0.67,1759837836.594269
sensor_9,True,0.051,0.11,1759837838.2414398
sensor_5,True,0.136,0.51,1759837838.5948775
sensor_1,True,0.082,0.13,1759837840.2421947
sensor_5,True,0.106,0.29,1759837840.595275
sensor_5,False,0.178,0.67,1759837842.2428553
sensor_5,False,0.16,0.58,1759837842.5959609
sensor_8,True,0.111,0.52,1759837844.2435906
sensor_8,True,0.08,0.3,1759837844.5966194
sensor_6,True,0.151,0.59,1759837846.2441936
sensor_6,False,0.172,0.31,1759837846.5972784
sensor_4,True,0.081,0.58,1759837848.244823
sensor_3,False,0.077,0.47,1759837848.5982075
sensor_3,False,0.15,0.45,1759837850.2454612
sensor_5,False,0.053,0.12,1759837850.5990188
sensor_6,False,0.153,0.3,1759837852.2462268
sensor_1,False,0.147,0.61,1759837852.5995445
sensor_6,False,0.08,0.56,1759837854.2469227
sensor_1,True,0.158,0.58,1759837854.5999544
sensor_7,True,0.156,0.2,1759837856.2476535
sensor_8,False,0.142,0.29,1759837856.600966
sensor_10,True,0.187,0.43,1759837858.248272
sensor_10,False,0.07,0.1,1759837858.6016471
sensor_6,False,0.063,0.2,1759837860.248884
sensor_3,False,0.099,0.44,1759837860.6024268
sensor_2,False,0.061,0.56,1759837862.2494519
sensor_8,True,0.077,0.23,1759837862.6031063
sensor_7,True,0.051,0.11,1759837864.2499142
sensor_8,True,0.15,0.23,1759837864.6040316
sensor_4,False,0.067,0.38,1759837866.2507071
sensor_4,True,0.2,0.47,1759837866.6048622
sensor_6,False,0.134,0.39,1759837868.2514994
sensor_2,False,0.195,0.25,1759837868.6054254
sensor_7,False,0.199,0.68,1759837870.252139
sensor_7,True,0.103,0.66,1759837870.6061006
sensor_7,False,0.096,0.56,1759837872.2529182
sensor_6,True,0.185,0.29,1759837872.6067486
sensor_7,True,0.063,0.23,1759837874.2536178
sensor_5,False,0.135,0.11,1759837874.6074486
sensor_6,False,0.148,0.66,1759837876.2543721
sensor_3,False,0.126,0.55,1759837876.6078353
sensor_5,True,0.187,0.15,1759837878.2551432
sensor_10,False,0.079,0.42,1759837878.6085644
sensor_9,True,0.155,0.4,1759837880.255879
sensor_6,True,0.123,0.32,1759837880.6091557
sensor_4,False,0.088,0.17,1759837882.2565303
sensor_10,False,0.071,0.41,1759837882.609536
sensor_10,False,0.107,0.69,1759837884.2573342
sensor_1,False,0.154,0.67,1759837884.610337
sensor_6,True,0.067,0.62,1759837886.257968
sensor_10,True,0.122,0.13,1759837886.6111026
sensor_10,True,0.052,0.46,1759837888.2586262
sensor_4,False,0.174,0.22,1759837888.6118722
sensor_5,False,0.094,0.67,1759837890.25932
sensor_2,False,0.182,0.29,1759837890.6126754
sensor_7,False,0.09,0.23,1759837892.2599497
sensor_7,False,0.199,0.64,1759837892.6132138
sensor_6,False,0.083,0.43,1759837894.2607207
sensor_7,False,0.108,0.24,1759837894.6135967
sensor_8,True,0.133,0.49,1759837896.2617502
sensor_7,False,0.164,0.62,1759837896.6141737
sensor_2,False,0.116,0.11,1759837898.2626224
sensor_8,False,0.103,0.18,1759837898.6148677
sensor_4,True,0.13,0.49,1759837900.2633002
sensor_6,True,0.166,0.13,1759837900.6151314
sensor_2,True,0.138,0.62,1759837902.263889
sensor_6,True,0.083,0.16,1759837902.6154413
sensor_7,True,0.051,0.64,1759837904.264488
sensor_5,False,0.084,0.54,1759837904.616121
sensor_2,False,0.147,0.56,1759837906.2651763
sensor_3,False,0.068,0.32,1759837906.616807
sensor_3,True,0.197,0.61,1759837908.265921
sensor_2,True,0.189,0.11,1759837908.6174834
sensor_6,True,0.078,0.12,1759837910.2665958
sensor_1,False,0.073,0.37,1759837910.6182225
sensor_7,False,0.185,0.54,1759837912.2672243
